SubjName	BlockNum	TrialN	RTime	RTimeVis	Correctness	IsPrimed	Visibility	PrimeDur	Target	Prime	Quadrant	PrimeNoPrime	Luminance	Hypnotiz	HypnoYN	Date	Time	HarSc	HypAn	Biz
1011	1	1	0.973118492896901	7	1	2	7	0	4	1	2	0	0.4487	4	1	0	56325.721	11	1	1
1011	1	2	0.575394041945401	7	1	2	7	0	1	1	3	0	0.4487	4	1	0	56327.899	11	1	1
1011	1	3	0.546488565934851	7	1	1	7	0.0334	9	9	2	1	0.4487	4	1	0	56329.77	11	1	1
1011	1	4	0.461008598907938	7	1	0	7	0.0668	9	1	4	1	0.4487	4	1	0	56331.852	11	1	1
1011	1	5	0.472809377646627	7	1	0	7	0.0167	9	4	3	1	0.4487	4	1	0	56333.746	11	1	1
1011	1	6	0.477008993140771	7	1	0	7	0.0835	9	1	4	1	0.4487	4	1	0	56335.551	11	1	1
1011	1	7	0.5552724310146	7	1	1	7	0.0167	1	4	3	1	0.4487	4	1	0	56337.829	11	1	1
1011	1	8	0.466050441464176	7	1	0	7	0.0835	9	1	4	1	0.4487	4	1	0	56339.722	11	1	1
1011	1	9	0.555959460463782	7	1	0	7	0.0167	9	1	1	1	0.4487	4	1	0	56341.995	11	1	1
1011	1	10	0.335777242460608	7	1	2	7	0	9	4	4	0	0.4487	4	1	0	56344.058	11	1	1
1011	1	11	0.491349572868785	7	1	2	7	0	1	1	1	0	0.4487	4	1	0	56345.881	11	1	1
1011	1	12	0.705749159693369	7	1	0	7	0.0668	9	4	2	1	0.4487	4	1	0	56348.412	11	1	1
1011	1	13	0.411651277034252	7	1	1	7	0.0334	1	4	4	1	0.4487	4	1	0	56350.251	11	1	1
1011	1	14	0.721596596275049	7	1	1	7	0.0167	4	1	2	1	0.4487	4	1	0	56352.595	11	1	1
1011	1	15	0.485459423343855	7	1	1	7	0.0668	4	4	2	1	0.4487	4	1	0	56354.708	11	1	1
1011	1	16	0.590913803564035	7	1	1	7	0.0668	1	4	4	1	0.4487	4	1	0	56356.914	11	1	1
1011	1	17	0.411401360874152	7	1	2	7	0	4	9	4	0	0.4487	4	1	0	56358.65	11	1	1
1011	1	18	0.246220218057715	7	1	0	7	0.0167	4	6	1	1	0.4487	4	1	0	56360.218	11	1	1
1011	1	19	0.345712769849342	7	1	1	7	0.0835	4	1	3	1	0.4487	4	1	0	56361.885	11	1	1
1011	1	20	0.57127218525784	7	1	2	7	0	9	4	1	0	0.4487	4	1	0	56363.777	11	1	1
1011	1	21	0.376366379012325	7	1	0	7	0.0167	9	1	4	1	0.4487	4	1	0	56365.682	11	1	1
1011	1	22	0.456589786779659	7	1	0	7	0.0835	9	1	1	1	0.4487	4	1	0	56367.963	11	1	1
1011	1	23	0.381429341246985	7	1	1	7	0.0835	9	9	3	1	0.4487	4	1	0	56370.17	11	1	1
1011	1	24	0.595642370932183	7	1	1	7	0.0668	9	9	3	1	0.4487	4	1	0	56372.085	11	1	1
1011	1	25	0.576134510574775	7	1	1	7	0.0167	9	6	4	1	0.4487	4	1	0	56374.082	11	1	1
1011	1	26	0.420427782231855	7	1	0	7	0.0334	1	9	1	1	0.4487	4	1	0	56375.826	11	1	1
1011	1	27	0.741296453685209	7	1	2	7	0	4	1	2	0	0.4487	4	1	0	56378.096	11	1	1
1011	1	28	0.342022906526836	7	1	1	7	0.0835	1	1	2	1	0.4487	4	1	0	56380.164	11	1	1
1011	1	29	0.451519144666236	7	1	1	7	0.0668	9	6	2	1	0.4487	4	1	0	56382.14	11	1	1
1011	1	30	0.546086652109807	7	1	1	7	0.0167	4	4	3	1	0.4487	4	1	0	56384.302	11	1	1
1011	1	31	0.336634509294527	7	1	1	7	0.0835	1	4	3	1	0.4487	4	1	0	56386.459	11	1	1
1011	1	32	0.236071573941445	7	1	1	7	0.0167	1	1	4	1	0.4487	4	1	0	56388.125	11	1	1
1011	1	33	0.431220256457891	7	1	1	7	0.0167	9	9	2	1	0.4487	4	1	0	56389.969	11	1	1
1011	1	34	0.501402218462317	7	1	1	7	0.0835	9	9	1	1	0.4487	4	1	0	56392.289	11	1	1
1011	1	35	0.486081493789243	7	1	2	7	0	4	4	1	0	0.4487	4	1	0	56394.291	11	1	1
1011	1	36	0.327635927511437	7	1	0	7	0.0334	1	6	3	1	0.4487	4	1	0	56396.049	11	1	1
1011	1	37	0.431594970701553	7	1	0	7	0.0668	9	4	3	1	0.4487	4	1	0	56397.802	11	1	1
1011	1	38	0.395849599750363	7	1	0	7	0.0334	1	9	4	1	0.4487	4	1	0	56399.917	11	1	1
1011	1	39	0.411282962693804	7	1	0	7	0.0334	9	4	3	1	0.4487	4	1	0	56401.849	11	1	1
1011	1	40	0.540817613040417	7	1	2	7	0	1	6	1	0	0.4487	4	1	0	56403.612	11	1	1
1011	1	41	0.356570843072404	7	1	0	7	0.0334	9	4	3	1	0.4487	4	1	0	56405.594	11	1	1
1011	1	42	0.565520273608854	7	1	0	7	0.0167	6	1	2	1	0.4487	4	1	0	56407.387	11	1	1
1011	1	43	0.502008289153309	7	1	1	7	0.0167	4	1	2	1	0.4487	4	1	0	56409.506	11	1	1
1011	1	44	0.306888406194048	7	1	0	7	0.0334	4	6	4	1	0.4487	4	1	0	56411.028	11	1	1
1011	1	45	0.417464947739063	7	1	0	7	0.0668	9	4	1	1	0.4487	4	1	0	56413.172	11	1	1
1011	1	46	0.336305874341633	7	1	0	7	0.0334	9	4	4	1	0.4487	4	1	0	56415.123	11	1	1
1011	1	47	0.311745611586957	7	1	0	7	0.0835	9	1	2	1	0.4487	4	1	0	56417.049	11	1	1
1011	1	48	0.525461048920988	7	1	0	7	0.0167	4	6	4	1	0.4487	4	1	0	56418.796	11	1	1
1011	1	49	0.505674792835634	7	1	1	7	0.0668	9	9	2	1	0.4487	4	1	0	56420.826	11	1	1
1011	1	50	0.950555959458143	7	1	1	7	0.0835	6	9	4	1	0.4487	4	1	0	56423.405	11	1	1
1011	1	51	0.332126738532679	7	1	1	7	0.0835	1	4	4	1	0.4487	4	1	0	56425.253	11	1	1
1011	1	52	0.31622842273282	7	1	0	7	0.0668	1	6	1	1	0.4487	4	1	0	56427.186	11	1	1
1011	1	53	0.246398135324853	7	1	0	7	0.0334	1	9	2	1	0.4487	4	1	0	56429.067	11	1	1
1011	1	54	0.250888626349479	7	1	1	7	0.0334	1	4	3	1	0.4487	4	1	0	56430.738	11	1	1
1011	1	55	0.491371012543823	7	1	0	7	0.0668	4	6	2	1	0.4487	4	1	0	56433.044	11	1	1
1011	1	56	0.706626906212477	7	1	0	7	0.0167	6	4	3	1	0.4487	4	1	0	56435.059	11	1	1
1011	1	57	0.5322161451586	7	1	0	7	0.0334	9	1	4	1	0.4487	4	1	0	56437.303	11	1	1
1011	1	58	0.416338885035657	7	1	2	7	0	1	9	2	0	0.4487	4	1	0	56439.237	11	1	1
1011	1	59	0.557178961731552	7	1	1	7	0.0334	4	4	2	1	0.4487	4	1	0	56441.111	11	1	1
1011	1	60	0.550736820681777	7	1	1	7	0.0167	9	9	3	1	0.4487	4	1	0	56443.171	11	1	1
1011	1	61	0.326440745870059	7	1	2	7	0	1	1	3	0	0.4487	4	1	0	56444.73	11	1	1
1011	1	62	0.426534568428906	7	1	0	7	0.0167	6	1	1	1	0.4487	4	1	0	56446.58	11	1	1
1011	1	63	0.495786304720241	7	1	0	7	0.0334	9	4	1	1	0.4487	4	1	0	56448.698	11	1	1
1011	1	64	0.341334917095082	7	1	1	7	0.0835	1	1	1	1	0.4487	4	1	0	56450.861	11	1	1
1011	1	65	0.455573482391628	7	1	1	7	0.0334	9	9	3	1	0.4487	4	1	0	56453.026	11	1	1
1011	1	66	0.511418384612625	7	1	0	7	0.0334	9	4	1	1	0.4487	4	1	0	56454.765	11	1	1
1011	1	67	0.416268166118243	7	1	1	7	0.0835	9	9	2	1	0.4487	4	1	0	56456.803	11	1	1
1011	1	68	0.312046406968875	7	1	1	7	0.0334	4	1	2	1	0.4487	4	1	0	56458.732	11	1	1
1011	1	69	0.366942203767394	7	1	0	7	0.0167	4	9	2	1	0.4487	4	1	0	56460.82	11	1	1
1011	1	70	0.336750027519884	7	1	1	7	0.0668	1	1	2	1	0.4487	4	1	0	56462.773	11	1	1
1011	1	71	0.2557231120918	7	1	0	7	0.0835	1	6	2	1	0.4487	4	1	0	56464.442	11	1	1
1011	1	72	0.32068627425906	7	1	0	7	0.0835	4	6	4	1	0.4487	4	1	0	56466.09	11	1	1
1011	1	73	0.440563152951654	7	1	1	7	0.0668	9	6	1	1	0.4487	4	1	0	56468.043	11	1	1
1011	1	74	0.266039113637817	7	1	1	7	0.0167	9	6	3	1	0.4487	4	1	0	56469.835	11	1	1
1011	1	75	0.528006609820295	7	1	0	7	0.0334	4	6	2	1	0.4487	4	1	0	56471.581	11	1	1
1011	1	76	0.39617503475165	7	1	1	7	0.0334	1	4	3	1	0.4487	4	1	0	56473.699	11	1	1
1011	1	77	0.287602622425766	7	1	1	7	0.0835	1	1	2	1	0.4487	4	1	0	56475.407	11	1	1
1011	1	78	0.53073392792794	7	1	1	7	0.0835	6	6	4	1	0.4487	4	1	0	56477.549	11	1	1
1011	1	79	0.41089480865412	7	1	0	7	0.0334	4	9	1	1	0.4487	4	1	0	56479.58	11	1	1
1011	1	80	0.390777677657752	7	1	0	7	0.0167	1	6	3	1	0.4487	4	1	0	56481.692	11	1	1
1011	1	81	0.4809698923018	7	1	2	7	0	9	4	4	0	0.4487	4	1	0	56483.683	11	1	1
1011	1	82	0.542111673163163	7	1	1	7	0.0167	6	9	4	1	0.4487	4	1	0	56485.443	11	1	1
1011	1	83	0.411516879099509	7	1	0	7	0.0334	9	1	2	1	0.4487	4	1	0	56487.58	11	1	1
1011	1	84	0.355569898445538	7	1	2	7	0	1	6	4	0	0.4487	4	1	0	56489.558	11	1	1
1011	1	85	0.37304834997849	7	1	1	7	0.0668	9	6	4	1	0.4487	4	1	0	56491.258	11	1	1
1011	1	86	0.391315589393344	7	1	1	7	0.0668	4	1	3	1	0.4487	4	1	0	56493.077	11	1	1
1011	1	87	0.552549912834365	7	1	1	7	0.0668	6	6	4	1	0.4487	4	1	0	56495.354	11	1	1
1011	1	88	0.430497707555332	7	1	0	7	0.0835	1	9	1	1	0.4487	4	1	0	56497.298	11	1	1
1011	1	89	0.515647759650165	7	1	1	7	0.0167	6	9	2	1	0.4487	4	1	0	56499.033	11	1	1
1011	1	90	0.4374249611501	7	1	0	7	0.0668	9	4	4	1	0.4487	4	1	0	56500.789	11	1	1
1011	1	91	0.426651686630066	7	1	0	7	0.0668	1	9	1	1	0.4487	4	1	0	56502.628	11	1	1
1011	1	92	0.285828249674523	7	1	1	7	0.0668	1	4	1	1	0.4487	4	1	0	56504.537	11	1	1
1011	1	93	0.419113562413258	7	1	2	7	0	9	6	4	0	0.4487	4	1	0	56506.487	11	1	1
1011	1	94	0.301094575188472	7	1	2	7	0	9	4	3	0	0.4487	4	1	0	56508.402	11	1	1
1011	1	95	0.41196871216016	7	1	2	7	0	1	1	4	0	0.4487	4	1	0	56510.147	11	1	1
1011	1	96	0.460794842190808	7	1	1	7	0.0334	6	6	4	1	0.4487	4	1	0	56512.029	11	1	1
1011	1	97	0.48662676541062	7	1	2	7	0	6	6	1	0	0.4487	4	1	0	56513.738	11	1	1
1011	1	98	0.470754049216339	7	1	0	7	0.0835	6	4	1	1	0.4487	4	1	0	56515.938	11	1	1
1011	1	99	0.397259498095082	7	1	0	7	0.0835	6	1	3	1	0.4487	4	1	0	56518.164	11	1	1
1011	1	100	0.400888882344589	7	1	2	7	0	6	9	3	0	0.4487	4	1	0	56520.285	11	1	1
1011	1	101	0.521377911634772	7	1	0	7	0.0668	4	9	4	1	0.4487	4	1	0	56522.121	11	1	1
1011	1	102	0.536245843260986	7	1	1	7	0.0668	9	9	3	1	0.4487	4	1	0	56524.071	11	1	1
1011	1	103	0.44041723518967	7	1	2	7	0	9	4	1	0	0.4487	4	1	0	56525.925	11	1	1
1011	1	104	0.591785470176546	7	1	1	7	0.0835	9	6	3	1	0.4487	4	1	0	56528.026	11	1	1
1011	1	105	0.346039164836839	7	1	0	7	0.0835	1	6	3	1	0.4487	4	1	0	56529.796	11	1	1
1011	1	106	0.482631946772017	7	1	1	7	0.0835	4	1	1	1	0.4487	4	1	0	56532.1	11	1	1
1011	1	107	0.45728097616302	7	1	0	7	0.0668	1	6	4	1	0.4487	4	1	0	56533.874	11	1	1
1011	1	108	0.385624796803313	7	1	1	7	0.0334	4	4	1	1	0.4487	4	1	0	56535.986	11	1	1
1011	1	109	0.241102216667059	7	1	1	7	0.0668	1	1	3	1	0.4487	4	1	0	56537.857	11	1	1
1011	1	110	0.500413433648646	7	1	0	7	0.0668	9	1	3	1	0.4487	4	1	0	56539.883	11	1	1
1011	1	111	0.655851686118694	7	1	2	7	0	6	6	2	0	0.4487	4	1	0	56541.756	11	1	1
1011	1	112	0.430641705341259	7	1	0	7	0.0668	9	4	1	1	0.4487	4	1	0	56543.698	11	1	1
1011	1	113	0.445763073079434	7	1	1	7	0.0167	1	4	1	1	0.4487	4	1	0	56545.363	11	1	1
1011	1	114	0.397275817842456	7	1	0	7	0.0835	1	9	4	1	0.4487	4	1	0	56547.181	11	1	1
1011	1	115	0.235797978144547	7	1	0	7	0.0167	1	9	2	1	0.4487	4	1	0	56549.036	11	1	1
1011	1	116	0.476259244656831	7	1	1	7	0.0167	6	6	1	1	0.4487	4	1	0	56550.842	11	1	1
1011	1	117	0.431425373306411	7	1	1	7	0.0668	4	1	1	1	0.4487	4	1	0	56552.698	11	1	1
1011	1	118	0.480615017753735	7	1	2	7	0	4	6	1	0	0.4487	4	1	0	56554.596	11	1	1
1011	1	119	0.545814656285074	7	1	0	7	0.0167	9	1	4	1	0.4487	4	1	0	56556.362	11	1	1
1011	1	120	0.486385809115745	7	1	2	7	0	9	6	3	0	0.4487	4	1	0	56558.07	11	1	1
1011	1	121	0.505485035751917	7	1	0	7	0.0835	9	4	3	1	0.4487	4	1	0	56559.989	11	1	1
1011	1	122	0.442566322180937	7	1	2	7	0	9	1	3	0	0.4487	4	1	0	56561.842	11	1	1
1011	1	123	0.412354946227424	7	1	0	7	0.0835	4	6	2	1	0.4487	4	1	0	56563.978	11	1	1
1011	1	124	0.666303365578642	7	1	1	7	0.0334	9	6	3	1	0.4487	4	1	0	56565.866	11	1	1
1011	1	125	0.786150484727841	7	1	2	7	0	6	6	2	0	0.4487	4	1	0	56567.869	11	1	1
1011	1	126	0.446293304936262	7	1	1	7	0.0334	9	6	4	1	0.4487	4	1	0	56569.628	11	1	1
1011	1	127	0.42182936070094	7	1	0	7	0.0668	1	9	2	1	0.4487	4	1	0	56571.57	11	1	1
1011	1	128	0.551782564620225	7	1	1	7	0.0334	1	1	1	1	0.4487	4	1	0	56573.65	11	1	1
1011	1	129	0.381300383225607	7	1	2	7	0	4	6	2	0	0.4487	4	1	0	56575.748	11	1	1
1011	1	130	0.269568019433791	7	1	0	7	0.0167	1	6	1	1	0.4487	4	1	0	56577.535	11	1	1
1011	1	131	0.366488130741345	7	1	0	7	0.0668	4	6	3	1	0.4487	4	1	0	56579.715	11	1	1
1011	1	132	0.697944159575854	7	1	1	7	0.0334	6	9	1	1	0.4487	4	1	0	56582.13	11	1	1
1011	1	133	0.585979479354137	7	1	2	7	0	9	9	4	0	0.4487	4	1	0	56584.435	11	1	1
1011	1	134	0.49769187545462	7	1	2	7	0	1	9	3	0	0.4487	4	1	0	56586.346	11	1	1
1011	1	135	0.690617232117802	7	1	0	7	0.0167	4	6	4	1	0.4487	4	1	0	56588.555	11	1	1
1011	1	136	0.331136353746842	7	1	0	7	0.0835	1	6	1	1	0.4487	4	1	0	56590.413	11	1	1
1011	1	137	0.357294991947128	7	1	1	7	0.0334	9	9	2	1	0.4487	4	1	0	56592.189	11	1	1
1011	1	138	0.401091759231349	7	1	1	7	0.0835	9	9	2	1	0.4487	4	1	0	56593.916	11	1	1
1011	1	139	0.276620391108736	7	1	2	7	0	9	1	2	0	0.4487	4	1	0	56595.509	11	1	1
1011	1	140	0.387843642722146	7	1	1	7	0.0167	1	4	1	1	0.4487	4	1	0	56597.52	11	1	1
1011	3	1	1.99267307254195	7	1	1	7	0.0334	4	1	3	1	0.4487	4	1	0	56731.675	11	1	1
1011	3	2	1.29130144560986	7	0	1	7	0.0167	6	9	2	1	0.4487	4	1	0	56734.692	11	1	1
1011	3	3	1.09088564399644	7	0	0	7	0.0167	6	4	4	1	0.4487	4	1	0	56737.308	11	1	1
1011	3	4	0.95148170524044	7	1	0	7	0.0668	1	6	1	1	0.4487	4	1	0	56739.884	11	1	1
1011	3	5	1.31144257623964	7	1	1	7	0.0334	9	6	3	1	0.4487	4	1	0	56742.829	11	1	1
1011	3	6	0.981288607406896	7	0	0	7	0.0167	1	9	4	1	0.4487	4	1	0	56745.331	11	1	1
1011	3	7	1.04664088359641	7	1	1	7	0.0334	6	6	3	1	0.4487	4	1	0	56747.995	11	1	1
1011	3	8	1.3231351966424	7	1	0	7	0.0835	9	4	3	1	0.4487	4	1	0	56751.036	11	1	1
1011	3	9	1.0463592879205	7	1	0	7	0.0334	4	9	3	1	0.4487	4	1	0	56753.612	11	1	1
1011	3	10	1.04792022394759	7	1	1	7	0.0835	9	6	1	1	0.4487	4	1	0	56756.077	11	1	1
1011	3	11	1.00643542114994	7	1	1	7	0.0334	6	6	2	1	0.4487	4	1	0	56758.604	11	1	1
1011	3	12	0.791408323970245	7	1	0	7	0.0334	1	6	1	1	0.4487	4	1	0	56760.925	11	1	1
1011	3	13	0.940949707011896	7	1	1	7	0.0668	4	1	1	1	0.4487	4	1	0	56763.387	11	1	1
1011	3	14	1.28646183994715	7	1	1	7	0.0668	6	6	1	1	0.4487	4	1	0	56766.499	11	1	1
1011	3	15	1.69610706779349	7	0	2	7	0	6	1	1	0	0.4487	4	1	0	56769.628	11	1	1
1011	3	16	1.21173754771007	7	1	0	7	0.0334	9	4	3	1	0.4487	4	1	0	56772.461	11	1	1
1011	3	17	1.04569657810134	7	1	0	7	0.0334	6	4	1	1	0.4487	4	1	0	56775.228	11	1	1
1011	3	18	1.16118504419865	7	1	0	7	0.0668	6	4	1	1	0.4487	4	1	0	56777.708	11	1	1
1011	3	19	1.17112537151479	7	1	1	7	0.0835	4	4	2	1	0.4487	4	1	0	56780.204	11	1	1
1011	3	20	0.966258758267941	7	1	0	7	0.0167	1	9	1	1	0.4487	4	1	0	56782.395	11	1	1
1011	3	21	0.676134254576027	7	1	0	7	0.0167	1	9	1	1	0.4487	4	1	0	56784.588	11	1	1
1011	3	22	1.05332622090646	7	1	1	7	0.0334	9	6	4	1	0.4487	4	1	0	56787.365	11	1	1
1011	3	23	0.715924683398043	7	0	0	7	0.0167	1	6	2	1	0.4487	4	1	0	56789.396	11	1	1
1011	3	24	0.681850966768252	7	1	0	7	0.0668	1	6	4	1	0.4487	4	1	0	56791.893	11	1	1
1011	3	25	0.981028771395358	7	1	1	7	0.0167	1	4	4	1	0.4487	4	1	0	56794.396	11	1	1
1011	3	26	0.960271010237193	7	1	0	7	0.0334	9	4	2	1	0.4487	4	1	0	56796.571	11	1	1
1011	3	27	0.646108155779075	7	1	1	7	0.0668	4	4	4	1	0.4487	4	1	0	56798.843	11	1	1
1011	3	28	0.551619367128296	7	1	2	7	0	1	4	3	0	0.4487	4	1	0	56800.915	11	1	1
1011	3	29	0.951444585811259	7	1	0	7	0.0835	4	9	2	1	0.4487	4	1	0	56803.597	11	1	1
1011	3	30	0.886138708909129	7	1	1	7	0.0835	6	6	3	1	0.4487	4	1	0	56806.1	11	1	1
1011	3	31	0.686633293309569	7	1	0	7	0.0835	9	1	4	1	0.4487	4	1	0	56808.317	11	1	1
1011	3	32	1.05341005962327	7	1	0	7	0.0835	9	4	2	1	0.4487	4	1	0	56811.085	11	1	1
1011	3	33	0.918227496025793	7	1	1	7	0.0334	1	4	4	1	0.4487	4	1	0	56813.333	11	1	1
1011	3	34	0.755917669102928	7	0	1	7	0.0167	9	6	3	1	0.4487	4	1	0	56815.419	11	1	1
1011	3	35	0.761764619295718	7	1	0	7	0.0835	6	4	4	1	0.4487	4	1	0	56817.713	11	1	1
1011	3	36	0.796661363281601	7	0	2	7	0	9	4	3	0	0.4487	4	1	0	56819.924	11	1	1
1011	3	37	0.746129019458749	7	0	1	7	0.0167	4	4	2	1	0.4487	4	1	0	56821.892	11	1	1
1011	3	38	1.03671271609346	7	1	2	7	0	1	6	2	0	0.4487	4	1	0	56824.348	11	1	1
1011	3	39	0.566257862279599	7	0	1	7	0.0167	6	6	2	1	0.4487	4	1	0	56826.644	11	1	1
1011	3	40	1.47676515688727	7	1	1	7	0.0668	6	9	3	1	0.4487	4	1	0	56829.941	11	1	1
1011	3	41	0.811431376412656	7	1	1	7	0.0835	4	1	1	1	0.4487	4	1	0	56832.571	11	1	1
1011	3	42	0.846295160907175	7	0	2	7	0	4	9	4	0	0.4487	4	1	0	56834.643	11	1	1
1011	3	43	0.585755802792846	7	0	0	7	0.0334	6	1	4	1	0.4487	4	1	0	56836.948	11	1	1
1011	3	44	0.955419564757904	7	1	0	7	0.0668	1	6	1	1	0.4487	4	1	0	56839.636	11	1	1
1011	3	45	1.64041096328947	7	1	1	7	0.0334	9	6	4	1	0.4487	4	1	0	56843.005	11	1	1
1011	3	46	0.555910821211	7	0	2	7	0	1	6	1	0	0.4487	4	1	0	56845.085	11	1	1
1011	3	47	1.1107925382239	7	1	1	7	0.0835	6	6	4	1	0.4487	4	1	0	56847.925	11	1	1
1011	3	48	1.09170067147716	7	0	0	7	0.0334	4	6	2	1	0.4487	4	1	0	56850.635	11	1	1
1011	3	49	0.681245216073876	7	1	0	7	0.0668	1	9	2	1	0.4487	4	1	0	56852.843	11	1	1
1011	3	50	0.676456169632729	7	0	2	7	0	6	6	3	0	0.4487	4	1	0	56854.739	11	1	1
1011	3	51	0.605621417656948	7	0	2	7	0	6	9	2	0	0.4487	4	1	0	56856.868	11	1	1
1011	3	52	0.967541938556678	7	0	2	7	0	4	6	3	0	0.4487	4	1	0	56859.569	11	1	1
1011	3	53	0.570722113709053	7	1	2	7	0	9	1	1	0	0.4487	4	1	0	56861.564	11	1	1
1011	3	54	0.781942869358318	7	1	0	7	0.0668	9	1	1	1	0.4487	4	1	0	56864.076	11	1	1
1011	3	55	1.07124306570768	7	1	2	7	0	1	9	1	0	0.4487	4	1	0	56866.667	11	1	1
1011	3	56	0.976449001740548	7	1	0	7	0.0668	6	4	3	1	0.4487	4	1	0	56869.372	11	1	1
1011	3	57	0.851535080419126	7	1	1	7	0.0835	9	9	2	1	0.4487	4	1	0	56871.547	11	1	1
1011	3	58	1.61647757090395	7	0	1	7	0.0835	4	4	3	1	0.4487	4	1	0	56874.596	11	1	1
1011	3	59	1.70148618517123	7	1	0	7	0.0835	4	6	4	1	0.4487	4	1	0	56878.012	11	1	1
1011	3	60	0.716502594521444	7	1	1	7	0.0167	4	4	1	1	0.4487	4	1	0	56880.26	11	1	1
1011	3	61	0.681295455302461	7	1	0	7	0.0835	9	1	1	1	0.4487	4	1	0	56882.261	11	1	1
1011	3	62	0.63077879123739	7	0	2	7	0	6	6	2	0	0.4487	4	1	0	56884.324	11	1	1
1011	3	63	0.655927524952858	7	1	0	7	0.0167	1	6	2	1	0.4487	4	1	0	56886.299	11	1	1
1011	3	64	0.675797619747755	7	0	1	7	0.0167	6	9	3	1	0.4487	4	1	0	56888.203	11	1	1
1011	3	65	0.590921483446436	7	1	0	7	0.0334	4	6	4	1	0.4487	4	1	0	56890.22	11	1	1
1011	3	66	0.645549124365061	7	1	2	7	0	9	1	3	0	0.4487	4	1	0	56892.388	11	1	1
1011	3	67	1.20605763495405	7	1	0	7	0.0668	4	6	2	1	0.4487	4	1	0	56895.116	11	1	1
1011	3	68	1.33597595940955	7	1	0	7	0.0334	9	4	4	1	0.4487	4	1	0	56898.18	11	1	1
1011	3	69	0.510542558065936	7	1	1	7	0.0334	1	4	1	1	0.4487	4	1	0	56900.221	11	1	1
1011	3	70	0.545392582767818	7	0	0	7	0.0167	4	6	3	1	0.4487	4	1	0	56901.987	11	1	1
1011	3	71	0.730938212785986	7	1	1	7	0.0835	4	1	1	1	0.4487	4	1	0	56904.339	11	1	1
1011	3	72	0.696054908596125	7	1	0	7	0.0167	9	4	2	1	0.4487	4	1	0	56906.355	11	1	1
1011	3	73	0.821576820580958	7	1	0	7	0.0668	9	4	4	1	0.4487	4	1	0	56908.5	11	1	1
1011	3	74	1.03077456730171	7	1	1	7	0.0167	9	9	1	1	0.4487	4	1	0	56910.956	11	1	1
1011	3	75	0.830989795995265	7	1	1	7	0.0835	9	9	4	1	0.4487	4	1	0	56913.108	11	1	1
1011	3	76	0.972653540040483	7	1	1	7	0.0668	1	1	2	1	0.4487	4	1	0	56915.901	11	1	1
1011	3	77	0.796585524447437	7	1	1	7	0.0668	6	6	2	1	0.4487	4	1	0	56918.325	11	1	1
1011	3	78	0.996061180499964	7	0	2	7	0	6	4	4	0	0.4487	4	1	0	56920.939	11	1	1
1011	3	79	0.571540341137734	7	1	1	7	0.0167	4	1	1	1	0.4487	4	1	0	56922.931	11	1	1
1011	3	80	0.775804083648836	7	1	0	7	0.0668	1	9	3	1	0.4487	4	1	0	56925.236	11	1	1
1011	3	81	0.750928625737288	7	1	0	7	0.0668	9	1	4	1	0.4487	4	1	0	56927.412	11	1	1
1011	3	82	0.996868208105298	7	1	1	7	0.0668	1	1	1	1	0.4487	4	1	0	56930.037	11	1	1
1011	3	83	1.10637820603006	7	0	2	7	0	1	4	1	0	0.4487	4	1	0	56932.564	11	1	1
1011	3	84	0.791279685941845	7	1	0	7	0.0668	9	4	2	1	0.4487	4	1	0	56935.084	11	1	1
1011	3	85	0.971909231473546	7	1	0	7	0.0167	9	4	1	1	0.4487	4	1	0	56937.779	11	1	1
1011	3	86	0.635736795080447	7	0	2	7	0	9	6	3	0	0.4487	4	1	0	56939.827	11	1	1
1011	3	87	0.531273439639335	7	0	2	7	0	1	4	3	0	0.4487	4	1	0	56941.987	11	1	1
1011	3	88	0.655536170965206	7	0	1	7	0.0334	1	1	3	1	0.4487	4	1	0	56944.364	11	1	1
1011	3	89	0.551318891742994	7	0	1	7	0.0167	1	4	3	1	0.4487	4	1	0	56946.444	11	1	1
1011	3	90	0.576885219041287	7	0	2	7	0	4	6	2	0	0.4487	4	1	0	56948.533	11	1	1
1011	3	91	0.95208201602145	7	1	0	7	0.0835	4	6	2	1	0.4487	4	1	0	56951.012	11	1	1
1011	3	92	0.715904843702447	7	1	0	7	0.0835	9	1	1	1	0.4487	4	1	0	56953.157	11	1	1
1011	3	93	0.710850841329375	7	1	0	7	0.0167	9	4	1	1	0.4487	4	1	0	56955.187	11	1	1
1011	3	94	0.706604826547846	7	0	0	7	0.0167	6	4	3	1	0.4487	4	1	0	56957.315	11	1	1
1011	3	95	0.832445453637774	7	1	1	7	0.0334	1	1	2	1	0.4487	4	1	0	56959.571	11	1	1
1011	3	96	0.654781302560878	7	1	0	7	0.0334	1	6	2	1	0.4487	4	1	0	56961.845	11	1	1
1011	3	97	0.54153504201895	7	0	0	7	0.0167	4	6	4	1	0.4487	4	1	0	56963.717	11	1	1
1011	3	98	0.642107577226852	7	1	1	7	0.0835	6	9	3	1	0.4487	4	1	0	56966.181	11	1	1
1011	3	99	0.642582449934707	7	1	0	7	0.0334	9	1	1	1	0.4487	4	1	0	56968.252	11	1	1
1011	3	100	0.511177748310729	7	1	1	7	0.0835	4	1	2	1	0.4487	4	1	0	56970.485	11	1	1
1011	3	101	0.700979952947819	7	1	1	7	0.0167	6	6	4	1	0.4487	4	1	0	56972.908	11	1	1
